geo_code,age_band,sex,population
1114062500,60-64,F,576
1114062500,65-69,M,525
1114062500,65-69,F,564
1114062500,70-74,M,342
1114062500,70-74,F,449
1114062500,75-79,M,264
1114062500,75-79,F,312
1114062500,80-84,M,179
1114062500,80-84,F,265
1114062500,85-89,M,90
1114062500,85-89,F,161
1114062500,90-94,M,25
1114062500,90-94,F,61
1114062500,95-99,M,5
1114062500,95-99,F,21
1114062500,100+,M,0
1114062500,100+,F,3
1114063500,0-4,M,201
1114063500,0-4,F,174
1114063500,5-9,M,158
1114063500,5-9,F,170
1114063500,10-14,M,188
1114063500,10-14,F,174
1114063500,15-19,M,214
1114063500,15-19,F,229
1114063500,20-24,M,281
1114063500,20-24,F,291
1114063500,25-29,M,460
1114063500,25-29,F,480
1114063500,30-34,M,566
1114063500,30-34,F,643
1114063500,35-39,M,548
1114063500,35-39,F,571
1114063500,40-44,M,498
1114063500,40-44,F,542
1114063500,45-49,M,472
1114063500,45-49,F,498
1114063500,50-54,M,533
1114063500,50-54,F,617
1114063500,55-59,M,620
1114063500,55-59,F,715
1114063500,60-64,M,599
1114063500,60-64,F,686
1114063500,65-69,M,594
1114063500,65-69,F,753
1114063500,70-74,M,501
1114063500,70-74,F,593
1114063500,75-79,M,348
1114063500,75-79,F,471
1114063500,80-84,M,230
1114063500,80-84,F,388
1114063500,85-89,M,143
1114063500,85-89,F,258
1114063500,90-94,M,35
1114063500,90-94,F,131
1114063500,95-99,M,11
1114063500,95-99,F,35
1114063500,100+,M,1
1114063500,100+,F,3
1114064500,0-4,M,142
1114064500,0-4,F,134
1114064500,5-9,M,106
1114064500,5-9,F,116
1114064500,10-14,M,128
1114064500,10-14,F,129
1114064500,15-19,M,163
1114064500,15-19,F,150
1114064500,20-24,M,206
1114064500,20-24,F,225
1114064500,25-29,M,293
1114064500,25-29,F,373
1114064500,30-34,M,503
1114064500,30-34,F,534
1114064500,35-39,M,478
1114064500,35-39,F,443
1114064500,40-44,M,342
1114064500,40-44,F,350
1114064500,45-49,M,290
1114064500,45-49,F,310
1114064500,50-54,M,340
1114064500,50-54,F,404
1114064500,55-59,M,429
1114064500,55-59,F,465
1114064500,60-64,M,365
1114064500,60-64,F,421
1114064500,65-69,M,410
1114064500,65-69,F,503
1114064500,70-74,M,321
1114064500,70-74,F,343
1114064500,75-79,M,197
1114064500,75-79,F,289
1114064500,80-84,M,126
1114064500,80-84,F,245
1114064500,85-89,M,86
1114064500,85-89,F,162
1114064500,90-94,M,22
1114064500,90-94,F,61
1114064500,95-99,M,2
1114064500,95-99,F,13
1114064500,100+,M,0
1114064500,100+,F,1
1114065000,0-4,M,105
1114065000,0-4,F,108
1114065000,5-9,M,101
1114065000,5-9,F,85
1114065000,10-14,M,110
1114065000,10-14,F,131
1114065000,15-19,M,119
1114065000,15-19,F,134
1114065000,20-24,M,170
1114065000,20-24,F,240
1114065000,25-29,M,336
1114065000,25-29,F,505
1114065000,30-34,M,528
1114065000,30-34,F,547
1114065000,35-39,M,406
1114065000,35-39,F,389
1114065000,40-44,M,380
1114065000,40-44,F,319
1114065000,45-49,M,356
1114065000,45-49,F,347
1114065000,50-54,M,374
1114065000,50-54,F,340
1114065000,55-59,M,452
1114065000,55-59,F,397
1114065000,60-64,M,416
1114065000,60-64,F,390
1114065000,65-69,M,362
1114065000,65-69,F,365
1114065000,70-74,M,250
1114065000,70-74,F,294
1114065000,75-79,M,169
1114065000,75-79,F,236
1114065000,80-84,M,109
1114065000,80-84,F,176
1114065000,85-89,M,48
1114065000,85-89,F,110
1114065000,90-94,M,20
1114065000,90-94,F,35
1114065000,95-99,M,4
1114065000,95-99,F,10
1114065000,100+,M,0
1114065000,100+,F,1
1114066500,0-4,M,141
1114066500,0-4,F,117
1114066500,5-9,M,148
1114066500,5-9,F,130
1114066500,10-14,M,175
1114066500,10-14,F,162
1114066500,15-19,M,165
1114066500,15-19,F,172
1114066500,20-24,M,201
1114066500,20-24,F,228
1114066500,25-29,M,269
1114066500,25-29,F,286
1114066500,30-34,M,318
1114066500,30-34,F,342
1114066500,35-39,M,297
1114066500,35-39,F,332
1114066500,40-44,M,299
1114066500,40-44,F,357
1114066500,45-49,M,337
1114066500,45-49,F,318
1114066500,50-54,M,355
1114066500,50-54,F,392
1114066500,55-59,M,425
1114066500,55-59,F,484
1114066500,60-64,M,434
1114066500,60-64,F,436
1114066500,65-69,M,408
1114066500,65-69,F,430
1114066500,70-74,M,289
1114066500,70-74,F,296
1114066500,75-79,M,186
1114066500,75-79,F,220
1114066500,80-84,M,121
1114066500,80-84,F,169
1114066500,85-89,M,62
1114066500,85-89,F,145
1114066500,90-94,M,25
1114066500,90-94,F,50
1114066500,95-99,M,6
1114066500,95-99,F,10
1114066500,100+,M,0
1114066500,100+,F,0
1114067000,0-4,M,152
1114067000,0-4,F,139
1114067000,5-9,M,136
1114067000,5-9,F,103
1114067000,10-14,M,119
1114067000,10-14,F,118
1114067000,15-19,M,118
1114067000,15-19,F,133
1114067000,20-24,M,216
1114067000,20-24,F,315
1114067000,25-29,M,530
1114067000,25-29,F,929
1114067000,30-34,M,908
1114067000,30-34,F,1031
1114067000,35-39,M,714
1114067000,35-39,F,700
1114067000,40-44,M,522
1114067000,40-44,F,535
1114067000,45-49,M,415
1114067000,45-49,F,441
1114067000,50-54,M,373
1114067000,50-54,F,414
1114067000,55-59,M,441
1114067000,55-59,F,452
1114067000,60-64,M,407
1114067000,60-64,F,397
1114067000,65-69,M,416
1114067000,65-69,F,412
1114067000,70-74,M,287
1114067000,70-74,F,339
1114067000,75-79,M,183
1114067000,75-79,F,245
1114067000,80-84,M,124
1114067000,80-84,F,195
1114067000,85-89,M,45
1114067000,85-89,F,100
1114067000,90-94,M,15
1114067000,90-94,F,37
1114067000,95-99,M,2
1114067000,95-99,F,12
1114067000,100+,M,1
1114067000,100+,F,3
1114068000,0-4,M,200
1114068000,0-4,F,220
1114068000,5-9,M,210
1114068000,5-9,F,206
1114068000,10-14,M,199
1114068000,10-14,F,154
1114068000,15-19,M,209
1114068000,15-19,F,172
1114068000,20-24,M,197
1114068000,20-24,F,238
1114068000,25-29,M,329
1114068000,25-29,F,455
1114068000,30-34,M,456
1114068000,30-34,F,538
1114068000,35-39,M,492
1114068000,35-39,F,589
1114068000,40-44,M,526
1114068000,40-44,F,521
1114068000,45-49,M,504
1114068000,45-49,F,471
1114068000,50-54,M,486
1114068000,50-54,F,435
1114068000,55-59,M,483
1114068000,55-59,F,451
1114068000,60-64,M,425
1114068000,60-64,F,393
1114068000,65-69,M,397
1114068000,65-69,F,373
1114068000,70-74,M,270
1114068000,70-74,F,291
1114068000,75-79,M,204
1114068000,75-79,F,248
1114068000,80-84,M,132
1114068000,80-84,F,171
1114068000,85-89,M,70
1114068000,85-89,F,114
1114068000,90-94,M,24
1114068000,90-94,F,53
1114068000,95-99,M,4
1114068000,95-99,F,8
1114068000,100+,M,2
1114068000,100+,F,5
1117051000,0-4,M,117
1117051000,0-4,F,127
1117051000,5-9,M,148
1117051000,5-9,F,149
1117051000,10-14,M,283
1117051000,10-14,F,228
1117051000,15-19,M,288
1117051000,15-19,F,241
1117051000,20-24,M,305
1117051000,20-24,F,332
1117051000,25-29,M,606
1117051000,25-29,F,685
1117051000,30-34,M,823
1117051000,30-34,F,807
1117051000,35-39,M,657
1117051000,35-39,F,591
1117051000,40-44,M,549
1117051000,40-44,F,539
1117051000,45-49,M,523
1117051000,45-49,F,571
1117051000,50-54,M,569
1117051000,50-54,F,629
1117051000,55-59,M,629
1117051000,55-59,F,671
1117051000,60-64,M,546
1117051000,60-64,F,605
1117051000,65-69,M,510
1117051000,65-69,F,598
1117051000,70-74,M,380
1117051000,70-74,F,463
1117051000,75-79,M,251
1117051000,75-79,F,342
1117051000,80-84,M,162
1117051000,80-84,F,263
1117051000,85-89,M,83
1117051000,85-89,F,182
1117051000,90-94,M,15
1117051000,90-94,F,82
1117051000,95-99,M,8
1117051000,95-99,F,18
1117051000,100+,M,0
1117051000,100+,F,4
1117052000,0-4,M,55
1117052000,0-4,F,45
1117052000,5-9,M,49
1117052000,5-9,F,48
1117052000,10-14,M,80
1117052000,10-14,F,77
1117052000,15-19,M,100
1117052000,15-19,F,108
1117052000,20-24,M,197
1117052000,20-24,F,181
1117052000,25-29,M,385
1117052000,25-29,F,352
1117052000,30-34,M,544
1117052000,30-34,F,451
1117052000,35-39,M,378
1117052000,35-39,F,328
1117052000,40-44,M,311
1117052000,40-44,F,275
1117052000,45-49,M,285
1117052000,45-49,F,260
1117052000,50-54,M,287
1117052000,50-54,F,263
1117052000,55-59,M,280
1117052000,55-59,F,327
1117052000,60-64,M,268
1117052000,60-64,F,297
1117052000,65-69,M,296
1117052000,65-69,F,380
1117052000,70-74,M,212
1117052000,70-74,F,280
1117052000,75-79,M,180
1117052000,75-79,F,239
1117052000,80-84,M,123
1117052000,80-84,F,174
1117052000,85-89,M,68
1117052000,85-89,F,103
1117052000,90-94,M,14
1117052000,90-94,F,59
1117052000,95-99,M,6
1117052000,95-99,F,13
1117052000,100+,M,0
1117052000,100+,F,5
1117053000,0-4,M,45
1117053000,0-4,F,47
1117053000,5-9,M,31
1117053000,5-9,F,34
1117053000,10-14,M,46
1117053000,10-14,F,36
1117053000,15-19,M,63
1117053000,15-19,F,52
1117053000,20-24,M,90
1117053000,20-24,F,129
1117053000,25-29,M,257
1117053000,25-29,F,298
1117053000,30-34,M,434
1117053000,30-34,F,379
1117053000,35-39,M,299
1117053000,35-39,F,247
1117053000,40-44,M,219
1117053000,40-44,F,170
1117053000,45-49,M,240
1117053000,45-49,F,145
1117053000,50-54,M,386
1117053000,50-54,F,197
1117053000,55-59,M,497
1117053000,55-59,F,206
1117053000,60-64,M,535
1117053000,60-64,F,227
1117053000,65-69,M,477
1117053000,65-69,F,191
1117053000,70-74,M,290
1117053000,70-74,F,162
1117053000,75-79,M,139
1117053000,75-79,F,114
1117053000,80-84,M,87
1117053000,80-84,F,89
1117053000,85-89,M,55
1117053000,85-89,F,64
1117053000,90-94,M,15
1117053000,90-94,F,17
1117053000,95-99,M,4
1117053000,95-99,F,1
1117053000,100+,M,2
1117053000,100+,F,1
1117055500,0-4,M,114
1117055500,0-4,F,111
1117055500,5-9,M,113
1117055500,5-9,F,102
1117055500,10-14,M,164
1117055500,10-14,F,168
1117055500,15-19,M,247
1117055500,15-19,F,309
1117055500,20-24,M,397
1117055500,20-24,F,1216
1117055500,25-29,M,948
1117055500,25-29,F,1322
1117055500,30-34,M,1116
1117055500,30-34,F,1162
1117055500,35-39,M,758
1117055500,35-39,F,651
1117055500,40-44,M,571
1117055500,40-44,F,460
1117055500,45-49,M,520
1117055500,45-49,F,528
1117055500,50-54,M,654
1117055500,50-54,F,660
1117055500,55-59,M,759
1117055500,55-59,F,751
1117055500,60-64,M,646
1117055500,60-64,F,672
1117055500,65-69,M,599
1117055500,65-69,F,629
1117055500,70-74,M,390
1117055500,70-74,F,513
1117055500,75-79,M,251
1117055500,75-79,F,377
1117055500,80-84,M,187
1117055500,80-84,F,311
1117055500,85-89,M,115
1117055500,85-89,F,179
1117055500,90-94,M,24
1117055500,90-94,F,71
1117055500,95-99,M,3
1117055500,95-99,F,11
1117055500,100+,M,2
1117055500,100+,F,3
1117056000,0-4,M,264
1117056000,0-4,F,264
1117056000,5-9,M,237
1117056000,5-9,F,229
1117056000,10-14,M,228
1117056000,10-14,F,211
1117056000,15-19,M,241
1117056000,15-19,F,237
1117056000,20-24,M,304
1117056000,20-24,F,468
1117056000,25-29,M,651
1117056000,25-29,F,1176
1117056000,30-34,M,1084
1117056000,30-34,F,1373
1117056000,35-39,M,862
1117056000,35-39,F,991
1117056000,40-44,M,693
1117056000,40-44,F,789
1117056000,45-49,M,566
1117056000,45-49,F,618
1117056000,50-54,M,545
1117056000,50-54,F,597
1117056000,55-59,M,578
1117056000,55-59,F,557
1117056000,60-64,M,480
1117056000,60-64,F,507
1117056000,65-69,M,384
1117056000,65-69,F,437
1117056000,70-74,M,270
1117056000,70-74,F,328
1117056000,75-79,M,184
1117056000,75-79,F,203
1117056000,80-84,M,99
1117056000,80-84,F,171
1117056000,85-89,M,53
1117056000,85-89,F,87
1117056000,90-94,M,25
1117056000,90-94,F,40
1117056000,95-99,M,3
1117056000,95-99,F,9
1117056000,100+,M,0
1117056000,100+,F,1
1117057000,0-4,M,151
1117057000,0-4,F,183
1117057000,5-9,M,148
1117057000,5-9,F,185
1117057000,10-14,M,203
1117057000,10-14,F,222
1117057000,15-19,M,218
1117057000,15-19,F,245
1117057000,20-24,M,235
1117057000,20-24,F,374
1117057000,25-29,M,447
1117057000,25-29,F,615
1117057000,30-34,M,636
1117057000,30-34,F,774
1117057000,35-39,M,518
1117057000,35-39,F,555
1117057000,40-44,M,470
1117057000,40-44,F,468
1117057000,45-49,M,439
1117057000,45-49,F,463
1117057000,50-54,M,504
1117057000,50-54,F,521
1117057000,55-59,M,529
1117057000,55-59,F,574
1117057000,60-64,M,496
1117057000,60-64,F,499
1117057000,65-69,M,422
1117057000,65-69,F,481
1117057000,70-74,M,289
1117057000,70-74,F,318
1117057000,75-79,M,197
1117057000,75-79,F,261
1117057000,80-84,M,138
1117057000,80-84,F,187
1117057000,85-89,M,77
1117057000,85-89,F,146
1117057000,90-94,M,19
1117057000,90-94,F,75
1117057000,95-99,M,3
1117057000,95-99,F,12
1117057000,100+,M,1
1117057000,100+,F,2
1117058000,0-4,M,142
1117058000,0-4,F,157
1117058000,5-9,M,136
1117058000,5-9,F,157
1117058000,10-14,M,171
1117058000,10-14,F,151
1117058000,15-19,M,170
1117058000,15-19,F,176
1117058000,20-24,M,211
1117058000,20-24,F,288
1117058000,25-29,M,371
1117058000,25-29,F,477
1117058000,30-34,M,540
1117058000,30-34,F,586
1117058000,35-39,M,463
1117058000,35-39,F,473
1117058000,40-44,M,411
1117058000,40-44,F,428
1117058000,45-49,M,343
1117058000,45-49,F,373
1117058000,50-54,M,384
1117058000,50-54,F,422
1117058000,55-59,M,397
1117058000,55-59,F,475
1117058000,60-64,M,362
1117058000,60-64,F,340
1117058000,65-69,M,281
1117058000,65-69,F,326
1117058000,70-74,M,178
1117058000,70-74,F,217
1117058000,75-79,M,125
1117058000,75-79,F,196
1117058000,80-84,M,104
1117058000,80-84,F,142
1117058000,85-89,M,53
1117058000,85-89,F,94
1117058000,90-94,M,15
1117058000,90-94,F,52
1117058000,95-99,M,6
1117058000,95-99,F,11
1117058000,100+,M,1
1117058000,100+,F,1
1117059000,0-4,M,145
1117059000,0-4,F,125
1117059000,5-9,M,120
1117059000,5-9,F,135
1117059000,10-14,M,121
1117059000,10-14,F,144
1117059000,15-19,M,164
1117059000,15-19,F,152
1117059000,20-24,M,224
1117059000,20-24,F,230
1117059000,25-29,M,409
1117059000,25-29,F,505
1117059000,30-34,M,560
1117059000,30-34,F,631
1117059000,35-39,M,466
1117059000,35-39,F,441
1117059000,40-44,M,396
1117059000,40-44,F,357
1117059000,45-49,M,339
1117059000,45-49,F,359
1117059000,50-54,M,384
1117059000,50-54,F,425
1117059000,55-59,M,446
1117059000,55-59,F,483
1117059000,60-64,M,378
1117059000,60-64,F,400
1117059000,65-69,M,365
1117059000,65-69,F,414
1117059000,70-74,M,259
1117059000,70-74,F,356
1117059000,75-79,M,196
1117059000,75-79,F,295
1117059000,80-84,M,127
1117059000,80-84,F,207
1117059000,85-89,M,76
1117059000,85-89,F,125
1117059000,90-94,M,17
1117059000,90-94,F,37
1117059000,95-99,M,3
1117059000,95-99,F,16
1117059000,100+,M,2
1117059000,100+,F,5
1117062500,0-4,M,358
1117062500,0-4,F,342
1117062500,5-9,M,253
1117062500,5-9,F,248
1117062500,10-14,M,215
1117062500,10-14,F,202
1117062500,15-19,M,255
1117062500,15-19,F,255
1117062500,20-24,M,391
1117062500,20-24,F,462
1117062500,25-29,M,811
1117062500,25-29,F,1102
1117062500,30-34,M,1192
1117062500,30-34,F,1444
1117062500,35-39,M,1030
1117062500,35-39,F,1208
1117062500,40-44,M,806
1117062500,40-44,F,846
1117062500,45-49,M,600
1117062500,45-49,F,650
1117062500,50-54,M,625
1117062500,50-54,F,756
1117062500,55-59,M,811
1117062500,55-59,F,928
1117062500,60-64,M,773
1117062500,60-64,F,707
1117062500,65-69,M,652
1117062500,65-69,F,656
1117062500,70-74,M,447
1117062500,70-74,F,437
1117062500,75-79,M,283
1117062500,75-79,F,275
1117062500,80-84,M,150
1117062500,80-84,F,272
1117062500,85-89,M,129
1117062500,85-89,F,155
1117062500,90-94,M,35
1117062500,90-94,F,70
1117062500,95-99,M,9
1117062500,95-99,F,17
1117062500,100+,M,0
1117062500,100+,F,2
1117063000,0-4,M,406
1117063000,0-4,F,384
1117063000,5-9,M,633
1117063000,5-9,F,583
1117063000,10-14,M,732
1117063000,10-14,F,683
1117063000,15-19,M,575
1117063000,15-19,F,592
1117063000,20-24,M,585
1117063000,20-24,F,605
1117063000,25-29,M,603
1117063000,25-29,F,641
1117063000,30-34,M,570
1117063000,30-34,F,704
1117063000,35-39,M,720
1117063000,35-39,F,900
1117063000,40-44,M,939
1117063000,40-44,F,1099
1117063000,45-49,M,945
1117063000,45-49,F,1087
1117063000,50-54,M,957
1117063000,50-54,F,1204
1117063000,55-59,M,1102
1117063000,55-59,F,1139
1117063000,60-64,M,800
1117063000,60-64,F,875
1117063000,65-69,M,765
1117063000,65-69,F,785
1117063000,70-74,M,499
1117063000,70-74,F,567
1117063000,75-79,M,318
1117063000,75-79,F,424
1117063000,80-84,M,252
1117063000,80-84,F,402
1117063000,85-89,M,183
1117063000,85-89,F,340
1117063000,90-94,M,93
1117063000,90-94,F,172
1117063000,95-99,M,19
1117063000,95-99,F,34
1117063000,100+,M,3
1117063000,100+,F,7
1117064000,0-4,M,147
1117064000,0-4,F,124
1117064000,5-9,M,72
1117064000,5-9,F,86
1117064000,10-14,M,89
1117064000,10-14,F,89
1117064000,15-19,M,121
1117064000,15-19,F,129
1117064000,20-24,M,140
1117064000,20-24,F,148
1117064000,25-29,M,190
1117064000,25-29,F,214
1117064000,30-34,M,303
1117064000,30-34,F,319
1117064000,35-39,M,353
1117064000,35-39,F,338
1117064000,40-44,M,321
1117064000,40-44,F,285
1117064000,45-49,M,267
1117064000,45-49,F,268
1117064000,50-54,M,232
1117064000,50-54,F,293
1117064000,55-59,M,292
1117064000,55-59,F,342
1117064000,60-64,M,253
1117064000,60-64,F,343
1117064000,65-69,M,297
1117064000,65-69,F,352
1117064000,70-74,M,224
1117064000,70-74,F,256
1117064000,75-79,M,134
1117064000,75-79,F,194
1117064000,80-84,M,100
1117064000,80-84,F,145
1117064000,85-89,M,42
1117064000,85-89,F,107
1117064000,90-94,M,24
1117064000,90-94,F,42
1117064000,95-99,M,4
1117064000,95-99,F,13
1117064000,100+,M,0
1117064000,100+,F,1
1117065000,0-4,M,40
1117065000,0-4,F,58
1117065000,5-9,M,44
1117065000,5-9,F,42
1117065000,10-14,M,46
1117065000,10-14,F,59
1117065000,15-19,M,55
1117065000,15-19,F,47
1117065000,20-24,M,86
1117065000,20-24,F,87
1117065000,25-29,M,211
1117065000,25-29,F,201
1117065000,30-34,M,342
1117065000,30-34,F,283
1117065000,35-39,M,274
1117065000,35-39,F,224
1117065000,40-44,M,209
1117065000,40-44,F,176
1117065000,45-49,M,167
1117065000,45-49,F,152
1117065000,50-54,M,163
1117065000,50-54,F,195
1117065000,55-59,M,194
1117065000,55-59,F,223
1117065000,60-64,M,212
1117065000,60-64,F,227
1117065000,65-69,M,224
1117065000,65-69,F,235
1117065000,70-74,M,157
1117065000,70-74,F,174
1117065000,75-79,M,87
1117065000,75-79,F,133
1117065000,80-84,M,70
1117065000,80-84,F,101
1117065000,85-89,M,39
1117065000,85-89,F,83
1117065000,90-94,M,18
1117065000,90-94,F,34
1117065000,95-99,M,2
1117065000,95-99,F,11
1117065000,100+,M,1
1117065000,100+,F,0
1117066000,0-4,M,72
1117066000,0-4,F,61
1117066000,5-9,M,83
1117066000,5-9,F,63
1117066000,10-14,M,105
1117066000,10-14,F,96
1117066000,15-19,M,93
1117066000,15-19,F,126
1117066000,20-24,M,179
1117066000,20-24,F,175
1117066000,25-29,M,362
1117066000,25-29,F,340
1117066000,30-34,M,467
1117066000,30-34,F,459
1117066000,35-39,M,383
1117066000,35-39,F,353
1117066000,40-44,M,336
1117066000,40-44,F,339
1117066000,45-49,M,268
1117066000,45-49,F,319
1117066000,50-54,M,306
1117066000,50-54,F,324
1117066000,55-59,M,266
1117066000,55-59,F,318
1117066000,60-64,M,264
1117066000,60-64,F,312
1117066000,65-69,M,258
1117066000,65-69,F,315
1117066000,70-74,M,177
1117066000,70-74,F,252
1117066000,75-79,M,140
1117066000,75-79,F,185
1117066000,80-84,M,109
1117066000,80-84,F,175
1117066000,85-89,M,58
1117066000,85-89,F,115
1117066000,90-94,M,25
1117066000,90-94,F,39
1117066000,95-99,M,6
1117066000,95-99,F,11
1117066000,100+,M,1
1117066000,100+,F,2
1117068500,0-4,M,204
1117068500,0-4,F,200
1117068500,5-9,M,220
1117068500,5-9,F,195
1117068500,10-14,M,241
1117068500,10-14,F,205
1117068500,15-19,M,234
1117068500,15-19,F,215
1117068500,20-24,M,221
1117068500,20-24,F,292
1117068500,25-29,M,421
1117068500,25-29,F,414
1117068500,30-34,M,520
1117068500,30-34,F,640
1117068500,35-39,M,536
1117068500,35-39,F,662
1117068500,40-44,M,634
1117068500,40-44,F,661
1117068500,45-49,M,527
1117068500,45-49,F,584
1117068500,50-54,M,479
1117068500,50-54,F,601
1117068500,55-59,M,516
1117068500,55-59,F,603
1117068500,60-64,M,414
1117068500,60-64,F,469
1117068500,65-69,M,407
1117068500,65-69,F,488
1117068500,70-74,M,311
1117068500,70-74,F,393
1117068500,75-79,M,220
1117068500,75-79,F,263
1117068500,80-84,M,141
1117068500,80-84,F,200
1117068500,85-89,M,103
1117068500,85-89,F,139
1117068500,90-94,M,24
1117068500,90-94,F,55
1117068500,95-99,M,9
1117068500,95-99,F,12
1117068500,100+,M,1
1117068500,100+,F,1
1117069000,0-4,M,117
1117069000,0-4,F,118
1117069000,5-9,M,190
1117069000,5-9,F,176
1117069000,10-14,M,318
1117069000,10-14,F,298
1117069000,15-19,M,375
1117069000,15-19,F,326
1117069000,20-24,M,354
1117069000,20-24,F,354
1117069000,25-29,M,345
1117069000,25-29,F,345
1117069000,30-34,M,360
1117069000,30-34,F,344
1117069000,35-39,M,329
1117069000,35-39,F,364
1117069000,40-44,M,463
1117069000,40-44,F,500
1117069000,45-49,M,535
1117069000,45-49,F,575
1117069000,50-54,M,526
1117069000,50-54,F,547
1117069000,55-59,M,429
1117069000,55-59,F,533
1117069000,60-64,M,423
1117069000,60-64,F,443
1117069000,65-69,M,432
1117069000,65-69,F,433
1117069000,70-74,M,269
1117069000,70-74,F,296
1117069000,75-79,M,161
1117069000,75-79,F,187
1117069000,80-84,M,105
1117069000,80-84,F,168
1117069000,85-89,M,66
1117069000,85-89,F,167
1117069000,90-94,M,42
1117069000,90-94,F,93
1117069000,95-99,M,10
1117069000,95-99,F,19
1117069000,100+,M,5
1117069000,100+,F,4
1117070000,0-4,M,38
1117070000,0-4,F,24
1117070000,5-9,M,34
1117070000,5-9,F,31
1117070000,10-14,M,57
1117070000,10-14,F,44
1117070000,15-19,M,91
1117070000,15-19,F,58
1117070000,20-24,M,98
1117070000,20-24,F,85
1117070000,25-29,M,185
1117070000,25-29,F,156
1117070000,30-34,M,239
1117070000,30-34,F,193
1117070000,35-39,M,191
1117070000,35-39,F,131
1117070000,40-44,M,179
1117070000,40-44,F,157
1117070000,45-49,M,183
1117070000,45-49,F,177
1117070000,50-54,M,203
1117070000,50-54,F,232
1117070000,55-59,M,234
1117070000,55-59,F,218
1117070000,60-64,M,238
1117070000,60-64,F,270
1117070000,65-69,M,191
1117070000,65-69,F,252
1117070000,70-74,M,122
1117070000,70-74,F,181
1117070000,75-79,M,108
1117070000,75-79,F,119
1117070000,80-84,M,66
1117070000,80-84,F,89
1117070000,85-89,M,30
1117070000,85-89,F,63
1117070000,90-94,M,8
1117070000,90-94,F,21
